SMILES,QED,MW,LogP,HBD,HBA
CCCCC1CCC2N(NC2(CCN)N2CC(C(N)O)C(NC3CCCNC3)N2)C(O)O1,0.1861,456.64,-1.753,8,11
CC.CC.I.NCCC1CCC(CN(OC2NNCCC2N)C2CCCCCC2)CN1,0.1861,556.62,3.482,5,7
CCC(CCC(CC)C1C2C3CC(C(C)(C)O)CC2N3C1C(C)C(C)O)NNC(O)CN,0.1858,454.7,1.808,6,7
CCC(CCCCCCCCCCCCC1CCCCCCCCCCCCC2C(C)C12)C1CCN(C)CC1,0.1856,544.01,12.229,0,1
CCCCCCCC1CC12CC2N1CCC(NCC(C)(CCN)N2CC(C3NCNC4NCCC43)CN2)CC1,0.1855,544.88,2.178,6,8
CCCN1CC1CC(CNCNCC1CCN(C(O)CC)C1)C1CC1CC1CC2CCCCC2O1,0.1851,490.78,3.648,3,6
CC.CCCCCCOCCC1OC1C1CNC(NCCCC)NC1NC1CCC(O)CC1,0.1849,470.74,3.469,5,7
CCCCCCCCCCOCCC12NC(C1CC)C21CC2CCCCC3CCCCC3CCC3CC3NC3CCC231.N,0.1849,598.02,9.74,3,4
CCCC1CCCCCCCC1C(CC)C(C)CNCCC(N)CCCC1CCCCCCCCNCCCC1,0.1849,562.03,10.023,3,3
C.CCC(O)N1C2CCC(NC(O)C3SC4NCCC5C4C3NC(O)N5C3CCC(OC4CCCCC4)CC3C)C21,0.1848,595.9,2.35,6,10
C.CCCCCCC(N)C(NCCCCCN)C1CC2CN1N(C(CCN)CC(C)CC)N2,0.1846,469.81,3.339,5,7
CCC1ON1C1CCC(NCN)NC1.CCNN(C)NC1CCCCCCCC1.CNC,0.1846,458.74,1.84,6,9
CCCCC1CC2CC3CCOCCCNCC3N(CCC(C)CC)C(CCCCN)CCC12.FI,0.1846,623.72,7.539,2,4
CCC(O)NC1CC(CCCNCCC2NC2C(N)C2CCCC3CC3C2)CCC1C,0.1845,434.71,3.363,5,5
CC.CCCC(CC)CC(CCCCN1OC1CCC)CCNCC.OC1CCCCC1,0.1844,456.8,7.7,2,4
COC(CC1CC(N2CCN(C3NCC(CC4CCCCC4)CN3)CC2)NCN1)C(C)OOC1CC2(C)CC2C1O,0.1843,578.84,1.803,5,10
CC(CO)CCC1C(N)C2CC(C3CNN(C4(CCN)CC(CI)C4)N3)C3CCCNC13C2,0.1839,574.6,1.743,6,7
C.CNCNCCOC1C2C1(OC)CC13NCNC4(N5CCN6C7NCC(CC8CCCCC8)CN7N6C5)C1C234,0.1837,559.8,-0.096,5,11
CC(N)CCC1C2C(C)OCCCC2C(NCCCNNCCCN)N1C.CCCN,0.1836,443.73,0.963,6,8
CCCCCCCCCCC1CCCCCCCC1CCCCC1CCC1CCCCC,0.1835,446.85,11.661,0,0
CCC(O)NCCCC1(CC)CCCC1C1C2C(N)OC1(N)N2CC(CC)C1CN1,0.1833,423.65,1.507,5,7
CC.CCCC1ON1CCCCCCC(CC1NC1CC)C1C2CC3C(CC4CCCC5CC54)C3C21,0.1832,498.84,8.048,1,3
C.CCC12C3CC14C2C41C3C2CCCNC(C3(C(O)NCCCCCC4(F)CC4C)CC3)C34NC(CNC3N)C241,0.1832,555.83,3.248,6,6
C.CCC.CCC1CCC(C2CNN(C)C2)NC1CC.CCCCNCNCNC1CCC(O)CO1,0.1832,516.86,3.63,6,8
NCCCN1NCC2C34CC(NCCCC(N)N)C5NCCCCC3C21C5C4CN,0.1832,420.65,-1.141,7,8
CC1C2CNC(CCC3(C)CC3(CCO)CCC(NN3CCCN4CCN(C)CC4CC3)C(O)N(C)C)C(O)C1CC2CC1CC1,0.1827,647.01,2.812,5,9
CCCCNC1NCC(C(O)NCC2CCCC2)C(NC23CC4OC4C2C3)N1,0.1819,393.58,0.412,6,7
C.CCC(O)NCCC1(C)N2NC(C3CCC(OC4CCCC(C)(O)C4F)CC3)C3(CCNNC3N)N21,0.1819,529.75,1.205,7,10
C.CCCCCCOCCN1CCC(CCN)(N2CC(C(N)O)C(NC3CCC(F)CC3)N2)CC1,0.1818,502.76,2.313,5,8
CCC(CCCCO)C(CCCCCO)CCNCC1CN2NC1NCC(C)C1C(CN)C12,0.1815,467.74,1.899,6,7
CCCCNNC1CN2C3C(C4CCCC4NNCCCNCC)C3C12C.CCCO,0.1815,438.71,1.603,6,7
CCCCCCCNCC1CCC(C2CNC(NCCCC)NC2NC2CCC(O)CC2)NC1,0.1813,480.79,2.616,7,7
CCCC1CC1CCC1C2C(CCCCCCCCCC3CCC45CC4C5C3C)CC2C1(CC)NCC,0.1812,509.91,10.036,1,1
C.CCCCCCCC.CCCNC1CCNC(CCC(C)N)NCNC(CCCOC)CCN1,0.1811,502.88,4.673,6,7
CCCCCCCCCCCCC1CCCCCCC(CCCC2CCCCC3CCC4CC4CCC23)C1C,0.1811,541.01,13.323,0,0
CC1CC(OC2CCCCC2)CCC1N1C(O)NC2C(C(O)NC3CCCN(C(O)C4CCCC4)C3)PC3NCCC1C32,0.1801,621.85,2.689,6,9
C.CC.CCCCOC1CCCCC1.NCCC(CCN)NCCCNC1CCCCCC1,0.1801,472.85,6.143,4,5
CCCCNC1NCC(C2NCC3C4NC(CC5CN6CC56C)C3C24)C(NC2CCC(O)CC2)N1,0.1799,487.74,-0.043,7,8
C.CCCCCCCCCCCCCCCCCCCCCCCC,0.1797,354.71,10.244,0,0
CCCCC(C)OC1CCC(N2C(O)NC3C(C(O)NCCCCC4CC4)SC4NCCC2C43)C(C)C1,0.1796,538.84,3.597,5,8
C.CCC12CC3(CC3OCCOC(C)(C)C)C3CC4(CCCC56CCC5C6CCC5CCCCC5)C5C4(C)NCNC51N32,0.1794,595.96,7.632,2,5
CCCCCCCCCCCCCCC1C(CN)CCCC1CCCCC1CCCCCCC1C,0.1793,489.92,11.236,1,1
CC.CCC1C2NC2C1C1C2CCC(C(C)(C)C2CC(O)NCCC(C)NC)C12CCCCCCCCCC2,0.1788,545.94,7.505,4,4
CNCCNCCC1NCN2C3C4C(C(CN5C(O)C5(C)CN5CC6(CC6)C5)OC)CC3(C)C42N1,0.1787,489.71,-0.798,5,9
CCCCCC1CC2CC(CCNCCCCCCCCC3CC3CCC)C(CCC)C2C1,0.1786,459.85,9.792,1,1
CCC(O)NC1CCC(CCC(O)CCCN2NC2(NC)NC2CCC(OC)CC2)C1,0.1781,441.66,1.593,6,8
CCC(O)N(C)C(C)CCCCCCCCCCCNCCC1NN1CC,0.1779,384.65,4.082,3,5
C.CCCCCCCCCC(CCCCCCCCC1C2CCCCC12CC)C(C)C,0.1772,434.84,11.373,0,0
C.CCCCCCCCCCCCCC1C(CCCCCCC(C)C)C2CCCCC12,0.1772,434.84,11.373,0,0
C.CCC(O)N(C)CCCCCCCCCNC1CCCCC(CCC2CCCCC2)N1,0.1771,453.8,6.822,3,4
CC.CC1(C)CCCCC1.NC(NCCCCCCCCNC1C2CC21)C1CCCCC1CO,0.1771,479.84,6.611,4,4
COCCCNCNCN1CCN(C2NCC(CC3CCCCC3)CN2)CC1CCCCC1CCC(C)O1,0.177,536.85,3.294,4,8
C.CCCCCCCCC1CC1CCCCC(CC)C1CC2CC2CC2C1C1C(CC3CCCC4CC43)C21,0.1768,522.95,11.576,0,0
CCC.CCC1CCNCNC(CCCNCNCC2CC3CCCCC3C2N)C1C1C2CC3CC(C2)OC1C3.F,0.1766,579.93,5.381,5,6
CCCN.CCCNNCC1CNC2C(CCCO)C(CC)C(CCC3CO3)C2C1,0.1766,426.69,2.664,5,6
C.CCCCCCCN1CCC(NC2(CC)CC(C)C23CC3C2NC3(O)C(C)N23)C1.CNCN,0.1765,480.79,2.853,5,7
C.CC1(CCCCC(CC2CCCCC3(CC2)CS24COC25CCCCC354)NCN)CCCCCCC1,0.1762,534.94,8.983,2,3
CCCC1CCCCC1OCCCC(C(C)C)N1C(O)NC2C(C(O)NC3CCCN(C)C3)SC3NCCC1C32,0.1761,581.91,3.138,5,9
CCCN.CCN(O)CCC1C(C)C(NCCCNNCCCN)C2CCCCC(C)C12,0.176,456.76,2.942,6,7
NCCC1(N2CC(C(N)O)C(NC3CCNC(F)C3)N2)CCN(CC2CCCCCC2)CC1,0.1759,469.69,0.817,6,8
CCCCNCCC12NC(O)C(C)CC1NCN2CC(CC1CC2COCCC21)NCNC,0.1758,466.72,0.839,6,8
CCCCCCCC1C2CCCCN2CC1(C)NNC(C)(CC)CCN.CS(C)(N)O.N,0.1757,478.84,4.761,6,7
CC(C)CC1OC1C1C2CCC(NC(O)C3NC4NCCC5C4C3NC(O)N5C3CCC(OC4CCCCC4)CC3C)C21,0.1753,601.88,2.465,6,9
CCCCCCCCCC1C2C3CCC(CCC(CC)CCN4C5OC54C)CCCN4CC4C3C12,0.1752,484.81,7.694,0,3
CC(C)CCCCCCCCC(C)C(C)CC1CC1C(C)CCC12CC1C(CC1CCCCC1)O2,0.175,486.87,10.606,0,1
CCCCCC(CC)C(CCCC)N(C)CNCCC1NNC2CC(C)CN1C2CN.CO,0.1749,470.79,3.101,5,7
C.CCC1(C)CC(C(O)CCCCCC(C)F)CC2NC(N3C4CN5C6CCCC6C6OC4CN4NC43C5O6)C21.F.NF,0.1747,618.83,3.738,4,9
CNO.COCCN1CC2N(CN3N4C5C46NN(CO)C4CC37CC56C7(N)C4)CNCN21,0.1744,452.56,-3.752,6,13
CC.CCC(O)NCCC1CN2C(O)CNN(N(C)C(N)CCOCC(C)O)C2C1C,0.1743,448.65,-0.328,6,10
CCCCNN(CC)C(C)CCC(NCCC1CCC(ON2CCCCC2)CC1)C1CCNC2CNCC21,0.1739,534.88,4.304,4,7
CCC(CCCCCCCCCCCCCC1CCCC2CCCC3CCCCC32CC1)C1CC1C.NC1NC2CCC12,0.1739,597.07,11.95,2,2
CC.CCCCNCCCCC1C2C(CCCCCC3CC4CC(C56CC5O6)NCC34)N2CC12CC2COC,0.1737,543.88,6.014,2,5
CCC(O)NCCCCNCNC(C1CCN(C2CCCC3CC3CC2)CCN1)C1NCCC1C,0.1737,492.8,2.221,6,7
CCCCC1NC(NCCCNN(CCC)CC(N)CN)C2CCCOC(C)C12.CO,0.1733,444.71,0.997,6,8
CC.CCCCCN1N(CC(C)CNC2C(C(N)N)CN3C(C(C)CC)CCNN23)S1(C)CC,0.1733,502.86,3.287,4,8
NCCC1(N2NCC(CCC3CC4(CCCCN4)C4CCC(C5CO5)NC34)N2)CC(CI)C1,0.173,572.58,2.06,5,7
CCC(O)N1CCC([IH]C2NC(C3NCC(O)N3)CC34CC(CCN3)C24)C1,0.173,493.43,-0.614,6,7
NCCC1(N2NCC(C3CC(C(N)CCCCC4CN4)CC4NCCCC43)N2)CC(CN)C1,0.1728,462.73,0.39,7,8
CCC1(O)NC12CC1C(NC3(O)C4CCN5NC5(NC5CCC(OC)CC5)N43)CC1C2P,0.1727,466.57,-0.619,6,9
CCCCCCCC(C)N1C(O)NC2C(C(O)NC3CCCN(C(O)CC)C3)SC3NCCC1C32,0.1722,513.79,1.806,6,9
CNCC(CCCOC1N2CCN3C4CC5CCC6CC53C(N)C61OC42)CC(CO)NC1CC2C3CNCCC3C2CN1,0.1722,599.87,0.071,6,10
CCC1CC2CCC1N1CC(C(N)O)C(NC3CCC(Cl)CC3)N1C1C(C(C)S)C21.I,0.1721,585.04,3.637,4,6
CC1CCCC(S)CCCC(OCCCC2CC2)CC1.CC1CN(C(C)CCC2C3N(N)C4(O)CC234)CCN1,0.172,564.93,5.346,4,7
CCCN.CCCNC1CC(NC2C(C)C(CNN(O)CN)C3C(C)C(CC)C23)NN1,0.172,442.7,0.736,8,9
CC(NC1NC(NC23CC(C)(Br)N2S3)CSC1CN)C1CCC(F)CN1,0.1714,469.49,1.093,5,8
CCCCCNC1NCCCN1CC1CCC2CC3CC(NCCCCC4OC4CN)CCC3C2C1.CN,0.1713,534.88,3.627,5,7
CCCCNC1NCC(C(O)NC2CCC(CC34CCCCC3C4)CC2)C(NC2CCC(O)CC2)N1,0.1711,505.79,3.125,7,7
CC1CC1CC(O)N1CCCC(NC(O)C2PC3NCCC4C3C2NC(O)N4C2CCC(OC3CCCCC3)CC2C)C1,0.171,621.85,2.544,6,9
CCC(C)C1CN1CCCCCC1(C2CC(O)C3C(CCCCN4CCCCC4)CC32)CCC(CC)C(N)C1,0.171,543.93,7.09,2,4
C.C.CC1CCCCC2CC(CCCCC3CCCCC(CCNNCN)CCN3)CC12,0.171,452.82,6.611,4,4
C.CCC(CCCNCCCC1CC12CCC(CC1CCCCC1)C2)CCNC(O)CC,0.1709,450.8,7.284,3,3
CCC(O)NC1CCNC(C2CCC(NN)C3(C)C2C2C4CC(C56CN5O6)CN2C43)C1C,0.1707,446.64,0.195,5,8
CCCCCNC12C3CNC(C4CNC(NCCCC)NC4NC4CCC(O)CC4)N1C32,0.1701,449.69,0.407,7,8
CCC(O)NC1CC(C)C(CCC(O)CCCNCC(N)NC2CCC(OC)CC2)C1,0.17,442.69,2.062,6,7
C.CCCCC(CC)C(CCCC)NCNC1CCNN2CC(C(C)N)NC1C2CN.CN.N,0.17,489.84,1.865,8,9
CCCCC1OC1CCCC1C(CC)NC(CC(N)O)C1CN1C(N)C2CCCCC(O)NCCCC21,0.1699,523.81,2.612,6,8
CCC1CCCC1NN.CNC1CC23C(NCCN2CC1OC)N1CCC3(CNCO)CC1,0.1697,467.7,-0.373,6,9
CC.CCC1CC1C(C)CNC(O)NCC(SC1CCCNN1)C1OC1CCCC1ON1C.F,0.1693,507.76,2.759,5,9
CCC.CCC(O)NC1CC2CN3C(O)CNN(N(C)C(N)CCCCCO)C3C2C1N,0.1687,459.68,-0.483,7,10
CCC(O)N1CCCC(C)(NNC(CC(O)NNN(C)C)C2CCC3(OC4CCCCC4)CC23)C1,0.1683,496.74,1.829,6,9
CCC(C)C1(N)C(CN)C1N1NCC(CCCCC2CCC(CON)NCC23CCCCN3)N1,0.1683,480.75,0.712,7,9
C.CCC(CCC1CC1CCCCC1CC1C)C(C)CCCCCCCCC1CCCCC1,0.168,460.88,11.619,0,0
CC(O)CCC1C(C)C(NCCCNN(CCCN)CCCN)C2CCCCC(N)C12,0.1679,440.72,1.4,6,7
C1CC2C3C4CCCC35C(C1)C245.CCC1CC23CNC4(CCN)C5OC1(C(NCNCCCNC)N5CCN24)C3N,0.1679,568.86,0.762,6,9
CCCC1OC2CC1(CCNNC1C3NCC4OC5CCCCC5C4(O3)N1CCC)S2(C)S,0.1679,500.78,3.069,4,8
CC1CNC2CCN(CN3C(C(CN)CCCCO)CCC4OC43)N2N(N)C(CCN)C1,0.1678,454.66,-0.443,5,10
C.CCC1CN2N(CCC3CCO3)C(CN3CNCNC(CCC(C)N)C(CCOON)C3)C12C,0.1676,499.75,1.235,4,10
C.CC.CCCCCCCCCCCCCCCCCCCC1CCCCC2CC3CC3C2CC1,0.1675,490.95,12.933,0,0
CCC1NC1N.CCCCC(C(CC)CCCCO)N1CNCC(CNN2CCC2)C1.CN,0.1669,471.78,1.651,6,8
CCCCCCCCCCCCCC(CCCCCCC12CC1C2CC)C(C)C,0.1668,404.77,10.346,0,0
CCC(O)OCNCCN1CC(CC2NCCC(C3N4CCC5CCCC534)C2N)C1CCCCF,0.1667,495.73,2.041,4,7
CCCCC1C(CCCNCCC(C)OS)C2C1CNC(N)CC1CC3CC4CCCOC4CC3C12,0.1665,521.86,5.4,4,6
CNN(C)CCNC1NCNC(C2CCC(CNC(O)C3CN4C5C3C4C5(C)C)C(C)C2C)N1,0.1661,478.73,-0.463,7,9
CCCCNC1NCC2(C(N)NCC3CC3N3CCCNC3)C(NCCC2C(F)CF)N1,0.1659,458.65,-0.402,7,8
CCCCCCCCCC1CNN(C)NN1CC1N(CN)CCCN1C(CNCO)C1CC1C,0.1656,482.76,1.481,5,9
CCCNCC1NC2NC(NC)C2(CCN)NCCCC1NC1CC2C3C4(C)NC4C123,0.1655,432.66,-1.403,8,8
CCCCCC1CCC(C)C(NC(N)O)NN1CNC1NCN2CC1C2CC(CCC)OC,0.1654,469.72,1.262,6,9
CCCCCCC(CC)C1CC(CCCNCCCC2C3C(C4CO4)C23C)CCCC23CC2CCCC13,0.1651,511.88,9.027,1,2
CC.CCCCNCNC(CC(O)NCC1C2NC34CCCCC3C124)NC1CCC(O)CC1,0.165,465.73,1.997,7,7
CC.CCCCCCNCCCC(CCN)N1CC(C(N)O)C(NC2CCC(F)CC2)N1,0.1645,460.73,2.59,6,7
CC1CCC2(C1)OC2N1CCCC(NC(O)C2PC3NCCC4C3C2NC(O)N4C2CCC(OC3CCCCC3)CC2C)C1,0.1645,633.86,3.095,5,9
CCC1C2C(CCC(CN3C(O)C34CN(C35CC3C5)CO4)OC)N1C2CNC(N)NC1CC(C)CN1,0.1645,505.71,-0.598,5,10
CNCCC(C1CCCCCC1C)N(C)CNC1CCNN1CCCNC(C)CN,0.164,425.71,1.523,5,7
CCC(NCNC1(C)N2NC(C3CCC(OC4CCCC(C)(O)C4F)CC3)C3C(N)NNCC3N21)OC,0.1636,528.72,0.193,7,11
CSOONN1CNC2C(C1)NC1CC(NC3CCC(CC4CCCCC4)CN3)CC12,0.1634,454.69,1.868,5,9
NCCC1(N2NCC(C3CC4CC5(NCCCC35)C3CCC(C(N)O)CC43)N2)CC(CI)C1,0.1634,572.58,1.7,6,7
CCC(CC1C2CCCC1C2C)C(O)NCCC(CC)C(O)NC1CNC(NC2CC3CCC2N3)NC1,0.1633,520.81,1.645,8,8
C.CC(C)C12CC1C2CCN(C)CCCCCCCCC1CCCCCC2CCC3CCCCC3C2CCC12CCC1NC1C2,0.1632,623.11,11.671,1,2
CCCC(CON)C(CC)(NC(C)C(C)C1NS1(O)CC)C1CCC(OC2CCC2CC)CC1,0.1631,501.82,5.962,4,6
C.CCC(O)NCCCC(C)N1NC(CC2CCC(OC3CCCCC3)CC2)C2CNC3NNNC1C32,0.1626,523.81,2.696,7,9
C.CCCCCCCCCCCCC(C)CCCCCCCC1CCCCCC2CC2CC1C,0.1625,476.92,12.543,0,0
C.C.C.CCCCCCCC1C(NCC(CCN)N2CCC(C3NCPC4NCCC43)C2)CON2C(O)CCC12,0.1624,586.89,4.14,5,8
CCNNCC1C2C(C)CCCCC2C(NCCCNN(C)CC(CN)NCC)N1C,0.1624,440.73,0.536,6,8
CCCCCC1CC1(CCOC)NC(C)NC1NCCN(C2CCC(CC3CCCCC3)CN2)C1C.N,0.1624,522.87,4.965,5,7
CC.CCCCCCCCOCCCCCCNCCCC1CCC2C3CCCCC3C2C1CCN,0.1622,506.9,8.747,2,3
C.CCCCCC1CN1CCCCCC(C)CCCCCCC1CCCCCCCC1,0.1621,435.83,10.175,0,1
CCNC(C)C(NCC(C(Cl)CNC(O)CC)C(C)NC)C1CCC(OC2CCCCC2)CC1,0.1621,503.22,4.0,5,6
CCN(CN)C12NC1(C1NN1CC(C)C1(C)CO1)C2N1C(CN)C1CNC1(CC)CO1,0.1617,436.61,-2.046,5,10
CC.CCCCCCCCCCC1CCC2C(C)C3C1CC1NC1CC(CCCCCC1CCCCC1)CC23,0.1615,541.99,11.739,1,1
CCNCCCC1C(NCNCCCCC2CCC3(F)OC23)CC(N)N1CC.CN,0.1615,430.66,1.48,5,7
CCCCCC12C(CCNC)NCCC1N1CC3CCC4CC5CNC(NC5C4CC)N3CCC12.OS,0.1615,536.88,3.342,6,8
CC(O)CC(NC1CCC(C(O)N2CCOCC2)CC1)NC1(CN)C(N)C2C3CC3C3ON3CCCCN21,0.1613,537.75,-0.858,6,11
CCCCCCCCCCCCCCCCC1CC12NCC1C34CC3C4C12CCCCCCC.O,0.1612,487.86,9.008,1,1
C.C.CCCCCCCCCCCCCCCCCCCC1CC12CC2CCCC,0.1612,422.83,11.517,0,0
CC(N)C(C)C(CCCCC1CCCCC1)N1C2ON2C2C(CONC3CCCNC3C)SC3NCCN1C32,0.1608,565.87,2.986,4,10
CCCC(CCCC1ON1CCCCCCCCCC1CN1CC1CCCCC1)C(C)(C)O,0.1607,464.78,7.303,1,4
CCCCCNCNC1NC2CC(C(CCCCNC3NC(O)C4CC34)CN2)C1C.COC,0.1606,468.73,1.337,7,8
CCC1(C(CCCCNO)CCNCCC2NCC(C)CC(CCN)N(C)N2)CCCCO1,0.1602,470.75,2.58,6,8
CC(C)(CCC1CCC(N2CC(C(N)O)C(NC3CCC(Cl)CC3)N2)C(CBr)C1)SI,0.1602,651.93,4.987,4,6
C.CCCCCCCCCC(CCCCCCC1CC1C)CCC1C2CCC3CC4CCCCC4C3C12,0.1601,512.95,12.255,0,0
C.CCCCC1C2C(CCCCC3CCCCC3CCCCCCCC3CC4CCCCC34CCC)C12,0.1601,512.95,12.399,0,0
C.CCC(O)NCCCCNC1CC(CC2CC3CC(C)NC32)NC2CCC(F)C12.CCS,0.1601,488.8,3.87,6,6
C.CCC(C)NCCCCCC(C)CCCNCCC(N)NC1C2CCC(C)CC21.CN,0.1598,455.82,4.851,5,5
CCC(CNC(O)CCCN(C)C(N)CC1CCCOCCC1)CC1(CN)NC1(O)CC,0.1598,457.7,1.304,6,8
CCCCCOC(N)C1CC(CC)NC23CC2CC32NC1NCCCCCOCC[SH]2C1CCCCN1,0.1597,539.88,3.531,6,7
CC1(N)C(N2C(O)NC3C(C(O)NC4CCC5CN5C4)SC4NCCC2C43)CCC2OC3CCCCC3C21Cl,0.1591,583.24,0.525,6,10
C.C.C.CCCCCCC1CC12CC2CCC1CCCN2NC2C2C(C1)NC1C3CC4CC45C(CCCCC4CC4)CC5C3C12,0.1587,622.08,10.453,2,3
CCC(O)N1CCCCC1CNC(CC1NN1CN)C1CCC(C(O)NC2CCCCC2)CC1.N,0.1587,497.77,2.189,7,9
C.CCCCNCCCCC1COC2N3C4C(CSC14)C1C4NC(OC5CCCCN5)C(C)C4C123.NCN,0.1586,552.87,2.481,5,9
CCCCN1CC1CCCC(C)NC(O)C1SC2NCCC3C2C1NC(O)N3C1CCC(OC2CCCCC2)CC1C,0.1584,607.95,3.813,5,9
C.CCCCCCCCCNCNC1C(CCC2CC2C)C(C)C1C1NC1CC.F,0.1584,427.74,6.1,3,3
CCCC1C(NC)N1N1CCC(NCN)(C(N)C2C3CC4CC4CCNC3N2C(N)O)CC1,0.1584,465.69,-1.52,7,10
CCCC1CCC1CC(C)C.CCCCCCCOCCCCCC1C2CNC(NC(C)CCC)N1C2,0.1578,521.92,8.358,2,4
CCCCCC(CN)C(CCCC)N1CNCCC(CCCC)NN(CCCN)N1.CN.N.O,0.1577,493.83,1.999,7,9
CCCCCC1C2CC3C(C4(N)NC(C)C4CNC(CC)CC(F)NC(O)CC)C3C12C,0.1576,452.7,3.72,5,5
C.CCC(O)NCCC(CC)PCCCC1NC2(O)CC12.CCCCCC(C)C,0.1574,432.67,5.471,4,4
C.C.OCCCC1CCCCCC1CCCCCCCCCCCCCCC1CCCCC1,0.1572,466.88,11.269,1,1
CCCCCCCCCCCCC(CC)NC1NCNCC(CC2CCN(C(O)CC)C2CC)N1,0.1572,495.84,5.277,5,6
C.CC(C)CCCCCCCCC1CCC1.CCCCCCCCC(CC1CC2(CC2)C1O)C1CCC1.CO,0.157,551.0,11.512,2,2
CC(N)C1C(CCOCC2NCN3C(C)C23)C2CN(CCC2N)C1CN.N.NCCCN,0.1569,457.71,-1.579,7,10
CCCC(CC)C(CCCC(C)N1C2C(C)S21OS)C1C(C(C)N)C2C3CC4C(CC4(C)C)C2C31,0.1569,522.91,7.665,2,4
CCCCCCCCCCCCCCCCCCCCCCC12CC3CC3C1C2.S,0.1569,436.83,10.357,0,0
C.CCCCC(C)NC1(O)C(C2C3CCC(NCCCC(C)OCCN(CC)CC)C2C3)C12CC1CCC12,0.1568,533.89,6.057,3,5
CCCCCC1CCCC(CCCC2CC2C)CCCCCCCCC1CCCCCC1CC1CCCC.F.O,0.1568,567.02,12.651,0,0
C.CCCCCCCC1CCCC1CCCCCCCCCCCCC(CC)C(C)C,0.1568,436.85,11.763,0,0
CS(C)(O)CCC1CC(CCCNC2CNC(C(N)O)C(CC3CC4C3CC4C3CC34CCOCC4)C2)N1.O,0.1561,570.89,2.292,6,7
CN1NC1CCCC(N)C1CC2CCCCC2C(C2CNN(C3(CCN)CC(CI)C3)N2)C1,0.1556,573.61,2.719,5,7
CCC(O)NC1CCCC(CCCCCCCC2C3CC4CC4C4C5CC5CCCCCCCC4C2C3)CC1,0.1555,539.93,9.889,2,2
C.CC(C)C(CCCOC1CCCCC1C)N1C(O)NC2C(C(O)NC3CCCN4CC34)SC3NCCC1C32,0.1553,567.88,2.747,5,9
CCC(CCCCCCC(C)C1CC1C1CCCC2CC2CC1)CCC(CC)CCCCC1CC1C,0.1553,498.92,11.865,0,0
CCCCC(NCNCCCNN1CCCNC(C)(CN)C1)C(CCCC)C(C)N,0.1552,427.73,1.743,6,7
CC(C)CN.CCCCCC(CN)C(CCCC)N1CNCCCNNC1.CCCN.NO,0.1551,478.82,2.295,8,9
CCNC(N)C12CN(C3C4CCCC3CC4)N1C2NCCCCC1O[SH]1C.CN,0.155,428.69,1.308,5,7
CC.CCCCCCCCCCCCCCC1CC2CCCCC2CC1CCCC1NC1CC,0.1544,475.89,10.857,1,1
C.CCCN1C(NNCCC23CN(C2S)C3(O)CC(C)C)C2NCC3OC4CCNCC4C31O2,0.1543,498.74,0.484,6,10
CNC1ON1C1CCCC(CC2C(CC3CC4C(C3)C4C3(O)CC4C3CC4C34CC3C4)C2(CN)C(N)O)N1.CO,0.1543,559.8,1.131,7,9
CCCCCC1C2C(C)CCCCC2C(NC(CC)CC(N)NN(C)CCCN)N1C.N,0.1541,455.78,3.64,5,7
CCCC(CCNC(O)CC)COCC(CCCCC1CCCCCOCCCC1)NCCF,0.1539,488.77,5.993,3,5
C.C.CCC(O)NCCCCCCC1C2CN2C1C(C)CCC1CCCCC2CCCCC2CC1,0.1538,492.88,8.403,2,3
CC1CC1CCCCC1CCCCC(C2CC34CC(CCC(C)(F)F)N5OC5C3C4N2)C1(N)C(N)O,0.1528,510.71,4.112,4,6
NCCC1(N2NCC(C3CC(C(N)CCC4ONC4N)CC4NCCCC43)N2)CC(CI)C1,0.1527,576.57,0.303,7,9
CCC(C)CCCCN.NCC1(C(CCC(N)CO)NCCCC2CNNN2)CCCCO1,0.1524,473.75,0.865,8,9
CCCCNC1(C(NCO)NNCC2CCCCCCCC34CC3C4NC2)CC1O,0.1522,423.65,1.178,7,7
C.C.CCC1C2CC3CC3CN12.CCCCCCCCCCCCCCC1CCCC23CC2CC2CC2CC3C1,0.1521,556.02,12.081,0,1
CC.CCC(O)N1C2CCC(NCN)C1C2.NCCNN(O)ONCC1CCCCNC1,0.1521,462.68,-0.181,8,11
CCC1CCCC1CC.CNCC(CN1C2CN1CNC2N(C)CNN(C)CNNO)OC,0.1518,473.71,-0.002,6,11
CCCC1CC(C(C)CO)C(N)CC(CCC(C)O)CC(CC)NCNC2C1CC1C(NC(O)C3CC4CCCCC4C3)CCCN12,0.1517,662.06,5.154,7,8
CC1CNC23NN(NC2CNC3NC(CCC(C)(C)O)C(CN)CCCCO)C(CCN)C1,0.1514,470.71,-1.101,9,10
CCCCCCCC1C2C(O)N(C3CC4CC(C3CC)C3C4CCC45C3C4C3C4CCC(C(O)[SH]6CN6C)(CC4)C35)CCN12,0.1512,626.01,6.301,3,5
CCCCCCC1CCC(C2CC3C(CN2)NCNC(C2CCCC(NC4(O)CC4C)C2)CNC3C(N)O)CC1,0.1509,562.89,2.741,8,8
CCCC1C(C)C2C1C(NCCCNNC)N(C)C2CNCCCN.CCCN.CCN,0.1509,458.78,0.887,7,8
C.CCC(C)CCCCC(C)CC1CC1CCC(C)CCC1C(CC)C2(CCCC3CC4CC5C6C5(O)C46C3)CC12C,0.1506,581.03,11.717,1,1
