SMILES,QED,MW,LogP,HBD,HBA
C.CCC1CCCC23CC12C3CCCCCCC1CNC(N(CCCC2CNCC(C)C2C)CC2CC2C)C2C(C)C12,0.1892,582.02,8.837,2,3
CCC(C1C(Cl)C2CCC1N2C(O)C(C)C1C(C)CCCC1CO)C1C2C3CC(C(C)(C)O)CC2N3C1C(C)C(N)O,0.1889,610.32,3.844,5,7
CCCC(C)NCCCCCCCCCCCN1CC2C(NC(CC)C3CCCCC3C)CC21,0.1889,475.85,7.543,2,3
CCCCCCCCCCC1CCCCC1CCCCC1CCCCC1CCCCC,0.1888,432.82,11.271,0,0
CCCCCCCCCCCCN1CCCCC2C(CCCC1)C(C1CC3C4(C1)C1CN(C)CC314)C2CCCNC,0.1883,567.99,8.629,1,3
CCCCCCCCC1CCCC(CC2NC23OC3C2CC3C4CC4C4CC34C2C2CC2CCCC)C1,0.1883,507.85,8.735,1,2
CCCCCCCC(C)NCCCC1CCC(CC)C(CCCCC(F)CC)CN1.N,0.1882,443.78,7.97,3,3
C.CCCCCCCCC1CC1C(C)CCCC1CCCCC1CCCCCC(C)C,0.188,434.84,11.228,0,0
C.C.CCCCCCCCCNCNC1CC1C1C(C)C2CCCC3CC(C4CC4C)C3CCCCC21,0.1879,516.94,9.685,2,2
C.CCCCCCC(CC)CC1CCC(C2CC3OC3CC(N)C(C3CCCN3C(O)CCC)N2)CC1,0.1877,521.88,6.614,3,5
CCC(O)NCCCC(CCCNC1CC1(C)C)CN1C(O)CCCCCCC2OC23OC13,0.1876,467.7,3.295,4,7
CC(C)(C)OC(O)C1CCC(CCN)(N2C3CCNC(O)C34C(CN3CCC5C(CC6C(NC5O)C65CC5)C3)N24)CC1,0.1874,588.84,0.76,6,10
CC.CC.CCCCNC(N)NC1NCCCCCCCC1C(O)NCCCCO,0.187,433.73,2.827,7,7
CC1CC(C)C1CC(O)N1CCC(CCN)(N2CC(C(N)O)C3(NC4CCC5NC5C43)N2)CC1,0.1869,477.7,-0.698,7,9
C.CCCCCCCCC1CC1CCCNCCN1CC1NC1CC2(CCN(C(O)CC)C2)C1,0.1869,478.81,5.193,3,5
CCCCCCC1CNC(CCNCC2CCC3CCC(CC(CC)NC(O)CC)C3C2)O1,0.1868,465.77,5.18,4,5
CC.CC1CC2CC(CC3C(C)C3C1)C1(CCCC3NC3CCC(CC3N[SH]34(O)CC4C)CCNCC1)C2,0.1865,549.95,7.2,5,4
C.CC.CCCCCNCC1CCCC2C(C)OC2N1CCCCC(CC)CCOC1NCCC2C1CC21CC1,0.1864,563.96,7.983,2,5
CCCCCC1CCC(CCC(O)CCCN)(C2CCCC3C2CN3CCC2CCCCCC2)CC1,0.1863,502.87,8.084,2,3
C.CCCCCCCCCCCCCCC1C2CC(CC3CC4CCCC5CCCC5CCCCC43)C12C,0.1861,526.98,12.789,0,0
CCC1CC1CC1C2CC12C1CNC(CCCNC2NCNN(CCCCNC)C2C)C(CC)C1.CN,0.1854,519.87,3.089,6,7
CC1CCC(CCCCCC2CC(N)NC3CC23)CC1CCNNCCCOC1(F)CC12CC2C,0.1854,492.77,5.259,4,5
CCC(C)CCCC1CCCC1C(C)CN1CC2CC(C(CCC(O)CCCC(C)F)NC)NC3C2OC31.CO,0.1852,569.89,5.508,4,6
C.C.C.CCCCN1CC23C(N)NC2NN3C(C2CC3OCCCC34CC24C)C1CCCC(C)CCCCCC1CC1,0.1851,590.0,7.283,3,6
CC.CCCCCCC1CCC(CCCC(O)CC2CCC(F)C(CCF)C2)C1OCCC1CCCC1.O,0.1848,546.87,9.185,1,2
C.CC(N)NCCCCC1CN2C3C4CCCC5NCCCC6CC6C6CC6(C)C54C32CC1CC1CC1N.CF,0.1848,559.9,5.284,4,5
C.CCC(F)NCCCCCCCC1OC1C1CCNNC2CC(CC3NC3F)CC2C1,0.1847,458.68,4.582,4,5
C.C.C.CCCCCCCCCC1CC2C(CC3NCCCC3CCCCCCC)CC3CCCCC3CCC12,0.1847,562.07,13.013,1,1
CC.CC.CCC.CCC(O)OC(CC)CC(C)CNC1CCCCC2CCC2CCCC1C(C)C(O)F.CN,0.184,578.98,8.849,4,5
CC.CCCCCC(O)C(CCCC1N2CCCC3CCCC3CCN12)CC1CCCCCC1,0.1837,476.83,8.56,1,3
C.CCCCC1OC2C(Cl)CN3CC3(CCCCC3CN4C(C)C45C4CS345)C(C(N)N)CN3OC3CCCC12,0.1836,584.32,4.018,2,7
C.CCCCC(CCCCCCNC1(CC)CC2CCCCC(N)CCC21)CCCC(O)CC,0.1832,480.87,8.377,3,3
C.CCC(O)NCCC(CC1NCC2CCCCCCN1C2)CC(CC)(NCO)C1CCCNC(C)CCC1,0.1829,553.92,4.785,6,7
CCC(O)S.CCCN1C2C3CN1C(C)(CC3(CN)CCC)N2CCCCCN.CO,0.1829,461.76,2.434,5,8
C.CCCCCCCCC1CCCCCCCC1CCCC1CC1CCCCCCCC,0.1828,448.86,11.907,0,0
CCNCCC(CCOC)NCNC1CCCN(C2CCC(CNC3CCC(C)C3)CN2)CC1,0.1822,480.79,2.486,5,7
C.CCC(O)NCCCC(C)NC(O)C1SC2NCCC3C2C1CC(O)N3C1CCC2CC3CC3C2CC1,0.1815,552.87,3.292,6,8
CNCCCCCCCCC1CCC(CC(C)C(O)C2C(C)CC(C3(C)CC3)C2CCN2CCN(C)CC2)CC1,0.1815,559.97,7.456,2,4
CCC(O)NC1CCCC(C2CCC(C(N)O)C3NC(C4CCC([SH]5COO5)CC4)CC23)C1C,0.1814,499.76,3.154,6,7
C.CCC.CCCCCCCCCCCCC(O)CCC1CCC(CC2CC3(C)NC23)C1,0.1814,451.82,9.048,2,2
CCOCC(CCCC(C)C1ON1C1CC(C(F)(F)F)CCN1)CC12C(C)NC1CN2CCNC1CC2C3CCCCC3CC2C1C,0.1812,667.95,6.152,3,7
C.CCC.CCCCCCCCCN.CCCCN1CN1CCCCCCC1CC1C,0.1809,441.83,8.631,1,3
CCNC12CC1CC(C(C)F)CNC2CCCC(CCCCCCCC1CC1)CCC(C)CC.O,0.1807,496.84,7.62,2,2
CCC1NO1.CCCCCF.CNC(O)C1CCC(CC(CC2CCCC3NC23)C(C)C)C1,0.1805,471.75,5.537,4,5
OC(NC1CCCNC1)C1SC2NCCC34CC(CNCCCC5CCCC5)N3C(O)NC1C24,0.1803,494.75,0.318,7,9
C.CCCCC1C(CCCCCC2CCCCC2CCC)CCC2NCCC3CCC4OC4C4CC45CC5C3CCCCCCC21,0.18,638.12,12.534,1,2
CCCCCCCCN1NCC2CNC(NC3CNN(CC(O)OCC)C3)NC21,0.18,413.61,-0.281,6,9
C.C.CC1CC1CCCCCCCC1C2CCCC(CNCC3C4C5CC6C7CC35C674)CCCCCCCC3OC3C1C2,0.1798,594.03,10.687,1,2
CCCCNC(N)NC(NC1CCC(O)CC1)C(C)C(CC)CNC1CCC2C(C)C2C1,0.1795,451.74,3.114,6,6
C.C.CCC(O)NCCCC1NNC(CC2CC3C(C2)C3CC2CC2C)NC(CCO)N1,0.1794,455.73,2.713,7,7
CC1CCCC(CCCCCCC2(C)NC2CC2CN(CC3C4CC5CCC6CC6C5C43)C2C)CC1,0.1792,494.85,7.913,1,2
CCCCCCCC1C2CC(C3N4N5C(CC6(C)CCN(C(O)CCC)C6)C5(N)C34C(N)O)CC12,0.1792,489.75,2.808,4,7
C.CC.CCC1CC2OC23CCCCC3CC1C(NCNCCCOC)N1CC(CC2CCCC2)N1,0.1791,508.84,5.681,3,6
CC1(C(O)N2CCCCC3NC(C4CCC(C(O)NC5CC(C(F)(F)F)CCN5)CC4F)CC(N)NCCC3C2)CCC1,0.179,620.82,3.143,7,8
C.CCC(O)NCCCCCC1CC1CNC1CCC2C3CCCC2CCOC1CC1NN1CCC3,0.1789,506.82,5.027,4,6
CC(O)CC1C(CNCCCCCCCC2C3OC23C)NC2CCCC(CCCC3(C)CC3)CC21,0.1786,488.8,6.208,3,4
CCC(O)NCCCNC1CC1C1CCC12CC2C(CC)NCC1CC2C(C3CCC4CC43)N12,0.1782,470.75,3.328,4,5
C.CCCCCCCCC(O)CC(C)CC(CC)CCCC12CN(C)C1(CCC1CCCC1)C2N,0.1781,492.88,8.329,2,3
CCCCCCCC1CCC(C2CCC3C4CNNC(CCCC)C(CCCCCCC)C34C2)NC1.F,0.1781,521.89,8.543,3,3
CCCOC.CNC1CC(NCNCCN2CCCCN(CCCNCCCOC)CC2)C2CC12,0.178,498.8,1.576,4,8
CCCCCC(C)CCCCCNCNCCC12CC1C1(CCCCCCC3CC3CCCC1)C2,0.1779,486.87,9.237,2,2
CCCOC(C)CNC1CC(C2CCC(OC3CCCC(OC)C3F)CC2)NC1CCCCOC(O)CC,0.1778,544.79,4.887,3,7
CCOCNC(C)CCCCCC1(C)CCC(CCC2CCCC2CC)CCNCCCNN1,0.1775,480.83,6.148,4,5
C.CCNC1CC2C(CN2C2CC(C3CCCC4CC4CC3C)C2)NCC2(C1)OC2CCCCCNCC1CC1NC,0.1767,585.97,5.173,4,6
C.CCCCCC1CC2CNCCC34CCCCC3CCCOCCC4CCNCC12CCCNC(O)CC,0.1765,549.93,6.89,4,5
CC(O)NC1CCC2(CC3CCCCC3)CC12.CN(N)C(CCCC1CC1)C(N)CCN,0.1763,451.74,3.47,5,6
CCCCCCCCCCCCC1CCC(CCNC(O)CC)C2(C)NCNC(N)C12,0.1759,438.75,4.842,5,5
CCC1CCC2CC(NCC(CNCC(C)CC3C(C)CS3(O)O)C(N)O)C(CN)NC2NC1,0.1758,504.79,0.895,9,9
CCCCCC(C)NC(C)CC1C2SNC3C4CCCC3C4C12.CCCNCC(CC)C(C)C,0.1756,493.89,7.272,3,4
CCCCCCC1(C2CCCCC2)OC1CC1C(CCCCC)CCC2CC3CC4C(C3)C4C(CCO)C21C,0.1755,540.92,9.968,1,2
CCCCNC1NCC(C(O)NCC2CCC(N3CCCC3)CC2)C(NC2CCC(O)CC2)N1,0.1752,480.74,1.251,7,8
CCCC1CCCCCC2C(CCCCC(C3(C)CN3C)C2C)CCNC1CCCCCCCC1CC1CCO,0.1746,558.98,9.227,2,3
CCCOOCCCCCNC1(C2CNCC(CC)N2)C2CCC(OC3CCCC(OC)C3F)C1C2,0.1742,513.74,3.904,3,7
CCC(C(O)NC1C2CC(OC(F)(F)F)CC21)C1NCCNCC1CCCCC(C)CCCl,0.1741,498.07,4.237,4,5
C.CCCCCCCCCC1CC(C)(CCCCC2CC2C2CC2CCCC)CC2CCCCCC12,0.1741,500.94,12.399,0,0
CCCC(C)(F)C(CCCOC1CCCCC1)N1C(O)NC2C(C(O)NC3CCCC4CC43)SC3NCCC1C32,0.1739,582.87,4.079,5,8
CCCC(C)N1CCC(CCCCC(CCO)C2CCC3C(C2)C3C2CCCCC2)(NCN)C1.N,0.1738,492.84,6.089,4,5
C.CCC(O)NCCC1CCC2CCC3C(CCCCOCCC4CCC(C)CC4)C3(CC)C3CC2CC13,0.1737,531.91,8.839,2,3
CCCCCCCNCCNC1CNC2C1C1C(CNCC(C)CCCCCCC)N21,0.1735,435.75,3.703,4,5
CC1C2CCCC12C.CCCCCC(CC)CCC(CN)NC(CCCC)CC1CCC(CO)CC1,0.1733,506.9,8.48,3,3
CCNC(CCC12CCC3(CC1)CC3C2)CC1CCC(CCCNCC2C3OC4C5CCC5C4CNCN23)C1.N,0.1733,555.9,5.666,4,6
COCCCOCCCCCCN1C2CC(C3(CCCCCN4CCC56C4(C)C54OS64C)C4C(CCN)N43)CC21,0.1731,576.89,4.083,1,7
CCC1CCCCN(C)CCNCC1(CC)C(CCCC1CC1C(C)CCCCCN)CC(C)C.CCCCC,0.173,564.04,9.935,2,3
C.CC(CCC(C)(CCN)N1NC2NC3(CC4CC5C6CC6C6OS6(O)C4C5C3)C23C(O)CCCC13)C(O)OC(C)(C)C,0.1728,624.93,4.281,6,9
CCN(NC(CCCCN)CCCCO)C1(N)CCN2C(CCC2C2CC2(C)O)C1,0.1728,425.66,1.526,5,7
C.CCC1NC(NC2CC3C4C5CN6CCN4C3C6C(O)C(C)C25)N2CC12.NCCCC(O)CCCOCCF,0.1726,568.82,0.796,5,9
CCCC1C2CC3CCC(CCCCOCCCCCCCC4CCCCC4)CCCC3C13C(CC)CCCC23,0.1724,554.99,12.169,0,1
C.CCCCCCCC1CC2C3C(C4OC4CCCC4CC4CC4CCC4)C23CCCC1C12CCCCC1C2N,0.1722,551.94,9.933,1,2
C.CC(C)C1CCC(CCCCN)C1(F)CCCCCCCNCCNCC1CCN(C)C1N.CN,0.1721,516.88,4.473,5,6
CCC(O)NCCCCCCNC1OC23C4CNC(CSC12)C3C1CN1C1(C2CC2C2CC3CC3C2)CC41,0.1718,542.83,3.008,4,7
C.CCC(Cl)NCCCCCC1C(CCNONCF)CC(C)C1C,0.1714,382.01,4.999,3,4
CCC(CCCNC(O)CC)CN(C)CCC(C)CCC1CCC(CCCCF)CC1,0.1706,442.75,6.795,2,3
C.CC(CCC(C)C1OC1CCC(Cl)CCNCCCC1NNC(C)O1)CC(F)(F)F,0.1702,474.05,5.339,3,5
CCCCCCCCCCCCCCCCCCCCCCCCC,0.1699,352.69,9.998,0,0
CCC1CCCC(OCNCC2CCC3NCNC(CCNC)CC(CCCOC)C3C2O)NC1,0.1698,497.77,1.993,6,8
CCCCCC1CCC(CCCCCCC2CCC3NCC4NCC4CC3C2NN)CC1C,0.1696,460.8,5.768,4,4
CC.CCCC(CCCC1CC1CCCCCCCCC(O)CC)CCCC1C2CC34CC3C4C12,0.1696,486.87,10.199,1,1
CC.CCC(O)NC(CCCCCCCC1C(CC2C3CC(C)C2C3)C2NC12)C(C)C,0.1694,434.75,6.355,3,3
CCC(O)NCCCC1CCC(CCC(C)C2CC2)C(O)N1C1CCCC(C2CNCCC3CC3C2)C1CO,0.1694,547.87,4.723,5,6
C.C.CCC.CCCCCOCCCCC1CC2C(CCCCCCCCS34OC3C24)CC2CC2CNCCC(C)N1C(O)CC,0.1692,671.17,10.684,2,5
CCCCCC1CC1NC(CNCC1CCCC(NC2CCC34CC3C24)C2CC12)C1C(CCC)CCN2NC12,0.1692,537.88,5.278,4,5
CC(C)CCCCCCCCCCCC1CCCCC1.CCCCC1CC2CC3CC3CC2C1CCC,0.1692,514.97,12.789,0,0
CC.CCCCCC12OC1CCCC1C(N)CCNC1NCC(CCNC(O)CC)C2CCC,0.169,482.8,4.508,5,6
C.CC.CCCCCCCCCCC1CCNC1CCCCCC(CC)CNCCCC,0.1686,454.87,9.524,2,2
CCCC(C)CC.CCCCCCCCC(C)(C)C1(C)CC12CC2CCCC1C2CCC(CC2)CCN1N,0.1684,530.97,10.937,1,2
CCCCCCC1CC1CCCCCNCCCNC1CC(CCC)CC2CCC3C(C)CCCC3C(C2)C1,0.1683,542.98,10.16,2,2
C.CCCC(CCNC(O)CC)C1CC1CCCCNC1CCCCCC2CCCCC2CCC1,0.1682,492.88,8.452,3,3
C.C.CCCCCCCCCCCCCCC1CCC2(C1C)C1C(CCCCCC3CC3)C12,0.168,460.88,11.619,0,0
CC.CC1CC1CCCN1C(C)N1CCCNCC(CCCCOC1CCCCC1)C1CCCNC1N,0.1679,521.88,5.727,3,6
CCCCCN(CCC)C1NC(C2CCN(C(O)NC3CC(C(F)(F)F)CCN3)CC2)C2C(N)NCCN21,0.1678,548.74,1.168,6,9
C.CCCCCNC1C(C)CC1CCCCCC1CCC1CCCC1CCCCC1.NC1CNCCN1,0.1677,520.94,7.618,4,4
C.CCCCCCC(CCCCCC(N)NCNC(C)CCC)C(O)OCC,0.1674,403.7,5.125,4,5
C.CC(C)CCCC(C)C(CCCCC1CC1)CC(C)C(O)NC1CCC(OC(F)(F)F)CC1,0.1673,493.74,8.453,2,3
CC(CCCCN(N)C1CC1C)CNC1CNC(C2CCC(CC3CCCC3C)CC2)C1C(C)O,0.1672,490.82,4.937,4,5
CC(C)CCCCCCCCCOC1CCCC(CN)CNC2CCCC(C2)C(C)N1.COCCCCOC,0.167,555.93,7.051,3,6
CCCC(C)C1C2CC(CCNCC(CO)C(CCC)C3CC(NC4CCC(N5CCN(C)CC5)CN4)C(O)N(C)C3)C3C2C13,0.1666,631.01,3.109,5,8
C.CNC(O)CCCC1CN(N(N)C2NCNC3C2C2CN23)C1,0.1665,327.48,-1.53,5,8
NC(O)CC1CCC2(NCC(C(N)O)N(N)CC3CCC(F)CC3)C3OC1C32,0.1664,401.53,-0.861,6,8
CCC12C(CCCCCCCCC3(CC)C4OC43C)CCCCCNC1CCCCCC2C(C)CC1CCCCC1,0.1661,570.0,11.406,1,2
CCCCC1NCNC(CCCCC(CC)CCCCC2CCCC(C)(O)C2C)CCNCCC1CC,0.1661,521.92,7.794,4,4
C.CC.CC.CC.CCC(O)NCCCCC1CCCCCC1C.CCCCCCCC.O,0.166,479.92,9.948,2,2
CC.CC(O)CC(C)(N)C(C)CCC12CCCCCC3CC3CCC13CCCCC32.CCCCCCCCC1OC1C,0.1659,590.03,10.998,2,3
C.CCCCCCC1CC23CC2C(CCCC2CCC24CCC4)NCN1C3NCCCCCCCNC,0.1656,516.9,7.439,3,4
CCCCCCCCCN[SH](O)CCCCN(C)C1NCNC2NCNC21,0.1654,404.67,1.749,7,7
C.CCC(O)CCCCCCCCCCCC1CC(OC2CCCCC2)C1C.CNN1CC(N)O1.N,0.1654,516.86,6.873,4,7
C.C.CCCCCCCCCCCCCCCCCCC1C(C)CC23C4CCCC(C5CC5C2C2CC12)C43,0.1653,526.98,12.501,0,0
C.CCCCCC12CC1C2NCCNC(CCCCCN)N(CC)CC1CCC2CC2C1.CN,0.1652,479.84,4.949,4,5
CCC(O)NCC1CC1C(C)NC(O)C1CC2NCCC3C2C1NC1OC13C1CCC(OC2CCCCC2)CC1C,0.1651,574.85,3.072,6,8
CCCCCCNCCPC12C(C)C(C)(N)CC13C1C(CO)C4C(CC1C32)NC(CC)N4CCC1CCC(C)C1,0.165,574.88,5.41,4,5
CCC.CCC(O)NCCCC(C)CCCC1NC1NC1CC2C3CC3C2C(CC)C1N,0.1647,450.76,4.203,5,5
C.CCC1(CN)CC1CC1CC12CCC1C(C)C(C)C1C2.CCCCCCN1NC1CCCC1CCC2CC3C(C)N1C23,0.1647,597.03,8.851,2,4
CCC(O)N1CCCC1NNCCCOCOC1CCCCC1.CCCCNCCC,0.1641,444.71,3.731,4,7
CCOC(O)(I)CCNCCCCC(C)C1CCCCCC1,0.1634,425.4,4.861,2,3
CC1CCCN(C)C2CC3NC4CC5(C6C7C4C64C(CNCNC6CC(C8(C)CC8)ON6)N5C74F)C34C1CCN1C2C14,0.1633,579.81,1.445,4,8
C.C.CCCCCCCCCCCC1OC1CCCCCCCCCC,0.1628,370.71,9.478,0,1
CCCC1C2CC12C.CCCCCC12C(CCCC34CC3C3(C)C4CCC3(C)C1(C)CCCCC13ON1C3CC)CC1CC12,0.1628,604.02,11.58,0,2
CCCCC1CCCC2C(CCC3CCCNC3CCC(C)CCCNN3CC3CC)CCCCC12.S,0.1626,535.97,8.456,2,3
CC.CCC.CCCCC1CCC(C(CCCC(N)O)C2CC(CN3NS3(O)CC)C2)C(C)C1,0.1616,503.88,7.709,4,5
C.CCC(O)NCCCCNCCCNCN1CC1CCC1C2CC3CCCCC3C12C,0.1615,450.76,4.174,4,5
CCNC(O)CC1C(CCCCCCCCNC(O)CC)C1C1CCC2CC3C4CC4CC3C2C1,0.1607,488.8,5.924,4,4
CC.CCCCCCCCCCCC1CC2N3C(C)C(CCCC(O)OCC)CC123,0.1604,423.73,7.31,1,3
C.CCCCC(CCCCCNC)CCC1CCC(CCNCCCC2CCCCC(CC)CC2)C1,0.1604,506.95,10.162,2,2
CCN1CCCCC1C1C(C)C(CCC2C(C)C3C4CCNC4NCC23)CS2(OO2)N1CCC[SH](O)O,0.1603,560.87,4.463,5,8
CCCCCCCCCC1CCCCCC2CC2C2OC2C2CCCCC2NCCCC1COCCCCOC,0.1599,561.94,9.099,1,4
CCNCCCN(CCC(CC(CC)CSCCCC(C)C)OC)C1CCC2CCC(C3CCN(C)C3)NC2C1,0.1598,581.01,6.52,2,6
C.CC1CCC(N)NC1.CCCNNCC1CCC2C3CCC(C3CC)C2C1.CNCCCOCC(C)O,0.1596,541.91,4.509,6,7
CCC(CCC1OS12CO2)CC1CC2C(CC1C(N)O)N2C1CCCN(C(O)CCCCNC)C1,0.1591,514.78,2.69,4,8
C.CCCCC1C2NC2CC2C(CCCNCCC)CCCC34C(CCCC5C6CC6CCC6C(CC57CC67)NC5C(O)C153)C24,0.159,620.02,7.545,4,4
CCCCCCCCC1CC(CC2NC3C2CC2CN2C3CC2CCCCC(CCCC)CC2)C1CCC,0.1589,526.94,9.759,1,2
CC1CCCNC1.CCCCCCC(CC)CC1CCC(O)C1CCC(CCNOC)C(C)C,0.1588,482.84,7.36,3,4
CC.CCCCNC1NCNC2CCC(O)CC2C2C3NCCC(NCNCCOC)C(C)C3C2N1,0.1588,511.8,0.72,8,9
CCCC1CN1CNC(CCNCC1CCC2C(CCCCCCC3CC32)C1)C(C)C(CC)CNCC,0.1584,516.9,6.661,3,4
CCCC(S)C1CC2CC3CC3CCCCCC2NC(O)NC1CC(O)NC1CCCC1NC(O)CC,0.1584,540.86,3.441,8,8
CCNCCC12NC3CC(NCCC(C)C(C)(O)F)CCC3CC1C(C)C2CCCCCCCC(C)C,0.1581,523.87,6.818,4,4
CCCCCC1CC(CCCC2CCCCCNNC2)C(CCCN)C1C(C)I,0.1578,519.6,6.452,3,3
C.CCC.CCCC(CC)CNC.CCCCC(CC)C1CCC2OC3(C)C(CCCCCN)CCCC3C23OCC13.CO,0.1578,627.1,9.784,3,5
CCCC1(C)C(CCCCNC(O)CC)NC2CC2CCC(C)OCCN1CCCCCC1CCCC1C,0.1576,535.9,6.878,3,5
CCC(CCCC1NC(O)OC(CCCC2CC2C)C1C)CNCCCCCN(C)C(O)CC,0.1576,483.78,4.698,4,6
C.CCC.CCC1CC2C(C)CCC2CCCCCC12CC2CC(CCCCCCC(O)NC)C1CC12CC1CC1N2,0.1574,587.03,10.113,3,3
C.C.CC.CCC(O)NCC1CCC2CCOCC2C(C)(N(O)CC2C3CCCC4(NC(O)C5(CC34)CC3COC34COC4C5)C2C)CC1,0.1573,694.05,6.193,5,9
CCCC1O[SH]1CCCC12C3CN4CC5N6CCC(CCCCC(CC)C7CCC8CC87)CC6C56C(C31)C426,0.1569,538.89,6.865,1,3
NC1C(CCCC(O)O)C2CC3C(C12)N3NCC1CN1CCCCCCCN1CCCOCC1,0.1568,479.71,0.975,4,8
CCC12CC3C(CO)C45CCCI(CC4C1)NC2C51C(NCCC2CCCCCCCC4CC4C2)N31,0.1562,609.68,5.717,3,4
CCCC(O)NCCCCC(NC1C(C)C(C)C1CCC1CC2CCCCC2C1C)N(C)CC.N,0.1562,494.85,6.407,4,5
CC(CCCN1OC1CCCNCN)CCC12CCC3C4C5C6CCNCC6CCNN5C4C3C1N2,0.1561,501.76,1.596,5,8
CNCCCCNCCCOCCCCCCCCNCCCC(C)C(O)CCF.F,0.1561,453.7,4.202,4,5
CCC(O)NCCCCCCN1CC2C(N)OC2(CC2CCCCC2)C1.CCCNNC,0.1561,455.73,2.941,5,7
CC(C)CCCCCCCCCCCCCNCNCCC1CCCCCCC(C)C1,0.156,436.81,8.847,2,2
C.CC1CC1.CCC(C)CCC(NCCCCCCON)C1CC(N)C1C1C2CCCC3CCC(C)C31C2,0.1558,533.93,8.09,3,4
C.CC.CC.CC.CCC.CCCNNCOC1CC12CCCNC2CCN.CCN.N,0.1555,468.86,5.582,6,7
C.CCC(O)N1CCC2CCC(C34C(C)C3C3C(SNCNC(C)NC(O)C5CC6CC65C)C34)CC2C1,0.1555,534.86,4.055,5,7
C.CC.CC(CCCCNC1CCC(C)(F)C1)NCCCCCOCCC1CC1C.NC1CCC(N)NC1,0.1554,545.92,5.882,5,6
CCC(O)NCCC(C)C1CC1CC1C(CNCNCC2CCCN3CCCCC3CC2)CC2OC2N1C,0.1545,533.85,3.583,4,7
CCCC1OC1(CC)CCCOCCCCCC1CN2C(NC3CCC(N4CCN(CCOC)CC4)CC3)NCNC12,0.1543,592.91,3.548,3,9
CCC1NC(C2CC2C)CCC1O.CCCCCCCNCCCNC1CCCN(CCCC)C(CO)CC1,0.1542,552.93,5.466,5,6
C.C.C.C.C.C.CC.CC.CCCCNCCCCCCCCC(C)CCCCOCO,0.1541,471.94,10.749,2,3
CCC(CCCCCCC(C)CF)CCCCCC1CC12CCCCCC1(C)CC1C(CC1CC13CCCC1C3CC1(C)F)NCC2,0.1535,658.1,13.199,1,1
CCC(O)C1CC2C(CCCC3CC3C3(CC(C)C(C)C(C)CC4C(C)C4C)CCC3)C(C1)C2CC(CC)C(N)N,0.1529,570.99,8.873,3,3
CCCCC(CCC1CNN2CCCCC12)C(C)C(C)(N)C(F)CC(C)C(CN)CNCCNCCF,0.1529,530.84,4.003,5,6
CCC(CC(CC(N)CCCCCO)C1CNCNC1)C(O)NC1CCC(OC(F)(F)F)CC1,0.1527,496.66,2.811,6,7
CCNCCCCNCCCC1CC1CCCCCCCCCCC1(N)CCCCCCC1,0.1526,463.84,7.725,3,3
C.CCCCCCC1CCC1CCCCCCCCN(C1CC(CF)C2(O)CCCCC(C)CC2C1)C(C)C1CCNC1,0.1524,607.04,10.345,2,3
CC.CC.CCCCCCCN(CCC(CC)CCCCC)C1COC(C23CCNC4CC4C2CCCCCC3CC)C(C)CC1N,0.1523,662.19,11.403,2,4
C.CCCCC1CCCC(CCCCCCCCCCCCCCCCCCNCC)C1,0.1522,451.87,10.86,1,1
C.C.C.CC.CCCCC.CCCCCCCCCCCCCCCCNC(O)CC,0.1516,449.89,10.917,2,2
CC1CC1CCCCCCCC1CCC2CC1C21NC1CCCCC12CC1C2.NN,0.1512,415.71,5.919,3,3
C.C.CCCC1CC(C)CC12CC2C.CCCNCC1C(CCCCNCC2COC2CCOC)CC2C(C)N12,0.1509,565.97,7.39,2,5
CCCCCCNCCOC(O)C(C)NCC(N)(O)C(CN)C1CC23C(CCC45CC4C52)C13,0.1505,464.7,1.374,6,7
CC.CCC.CCCCCCCCCC1CC23CC4CC4C2C13CCNCCCCC1OOC1C1CC1C,0.1496,531.91,9.737,1,3
CC.CCC(O)OCCC1CC1CCCC1SC2CCCCC2C1NC(O)NC1CCC(OC2CCCCC2)CN1,0.1495,597.95,5.879,5,8
C.C.C.C.CC.CCCCCCCCC(CC)CCCC1CC2C3CCC(C32)C2C(CC3(NC(O)CC)C(C)C23)O1,0.1492,582.06,11.276,2,3
COCCCCCCCCNCCC1CCNC(NC2(CCNCCC(C)C)CCCCC2)C1.Cl,0.149,517.29,6.019,4,5
CCCC(CC)CCN1CN2C(CCC)CC12.CCCNC(CCCCO)NC(C)C1CCC(O)C1,0.1484,510.85,5.29,4,6
CCC(O)N1CCCC(NC2NC(NC3CNN(CC(C)F)C3)N3C4C2C(Cl)NN43)C1,0.1484,462.02,-1.324,6,10
CCCC1CC1NC(O)CCCCCC1CC(CCC)C2C3C1C23.CCCCCCCCN,0.1482,462.81,7.267,3,3
CCC1(C)CC1CCCCCCCCCCC12CC1C1CC2C1CCCNCO.CCCN,0.1482,462.81,7.271,3,3
CCNCC(CCCN)ONC(O)C1C2N3C(C)C4(OC5CC46C47C5C58C9CS(C)(O)C5N8C46C97)C123,0.148,517.7,-0.545,5,9
CCCCCCCCCCCCCCCCCCC1CC1CCCCCC(C)C,0.1479,406.78,10.881,0,0
CCCCCC1CC1CCCCCCCCCCCCCCCCCCC(C)C,0.1479,406.78,10.881,0,0
CCC(CCCC1CC1)CC(CCC12CC3C4CCCC1CCCCCCCCCCC(C43)C2COC)C1CC1C(C)CC1CC1C1CC1C,0.1478,689.21,14.18,0,1
